39:28	0.001
36:28	0.0018
37:28	5.0E-4
42:28	3.0E-4
43:28	4.0E-4
40:28	0.001
41:28	3.0E-4
46:28	0.019
47:28	0.005
44:28	0.0212
45:28	0.0082
51:28	4.0E-4
50:28	9.0E-4
49:28	4.0E-4
48:28	0.0152
55:28	0.0065
54:28	4.0E-4
53:28	4.0E-4
52:28	0.0048
59:28	4.0E-4
58:28	0.0632
57:28	0.0072
56:28	0.002
63:28	4.0E-4
62:28	4.0E-4
61:28	4.0E-4
60:28	5.0E-4
68:28	0.0065
69:28	3.0E-4
70:28	7.0E-4
71:28	0.0021
64:28	2.0E-4
65:28	3.0E-4
66:28	4.0E-4
67:28	0.001
76:28	0.0109
77:28	0.0444
78:28	0.0164
79:28	0.0048
72:28	3.0E-4
73:28	0.0029
74:28	6.0E-4
75:28	4.0E-4
85:28	6.0E-4
84:28	0.0133
87:28	1.0E-4
86:28	4.0E-4
81:28	0.0025
80:28	4.0E-4
83:28	0.0396
82:28	2.0E-4
93:28	3.0E-4
92:28	4.0E-4
95:28	0.0013
94:28	7.0E-4
89:28	0.0019
88:28	0.0027
91:28	0.0013
90:28	0.0021
100:28	3.0E-4
99:28	3.0E-4
96:28	0.0011
97:28	0.0137
1:29	0.0037
3:29	0.0112
5:29	0.0059
6:29	0.0075
7:29	0.0041
8:29	0.019
10:29	0.0044
12:29	0.0078
15:29	0.0037
17:29	0.0187
16:29	0.0103
19:29	0.009
18:29	0.0315
21:29	0.0059
23:29	0.0059
25:29	0.0062
24:29	0.0112
27:29	0.0044
26:29	0.0287
29:29	0.163
28:29	0.0458
31:29	0.0047
30:29	0.0973
35:29	0.005
32:29	0.0065
33:29	0.0081
39:29	0.0044
36:29	0.0069
43:29	0.0034
41:29	0.0034
46:29	0.0156
47:29	0.0147
44:29	0.0315
45:29	0.0118
50:29	0.0081
48:29	0.0153
55:29	0.0162
52:29	0.0168
58:29	0.0334
57:29	0.0175
56:29	0.009
63:29	0.0047
61:29	0.0034
60:29	0.0037
68:29	0.0078
71:29	0.0112
66:29	0.0037
67:29	0.0047
76:29	0.0128
77:29	0.0268
78:29	0.015
79:29	0.0131
73:29	0.0047
75:29	0.0034
84:29	0.0118
86:29	0.0041
81:29	0.0062
80:29	0.005
83:29	0.0489
95:29	0.0072
94:29	0.0034
89:29	0.0103
88:29	0.0053
91:29	0.0041
90:29	0.0106
100:29	0.0041
96:29	0.0053
97:29	0.0212
1:30	0.001
2:30	2.0E-4
3:30	0.0042
4:30	3.0E-4
5:30	0.0016
6:30	0.0016
7:30	1.0E-4
8:30	0.0267
9:30	1.0E-4
10:30	4.0E-4
11:30	3.0E-4
12:30	0.0013
13:30	2.0E-4
14:30	2.0E-4
15:30	6.0E-4
17:30	0.0137
16:30	0.0052
19:30	0.0013
18:30	0.0247
21:30	6.0E-4
20:30	2.0E-4
23:30	0.0014
22:30	6.0E-4
25:30	0.0025
24:30	0.0028
27:30	6.0E-4
26:30	0.0144
29:30	0.0013
28:30	0.0897
31:30	4.0E-4
30:30	0.4974
34:30	2.0E-4
35:30	0.0019
32:30	0.0051
33:30	0.0089
38:30	0.001
39:30	0.001
36:30	0.0019
37:30	4.0E-4
42:30	3.0E-4
43:30	2.0E-4
40:30	0.0012
41:30	2.0E-4
46:30	0.0131
47:30	0.0052
44:30	0.0226
45:30	0.0077
51:30	2.0E-4
50:30	7.0E-4
49:30	2.0E-4
48:30	0.0069
55:30	0.0059
54:30	3.0E-4
53:30	3.0E-4
52:30	0.008
59:30	4.0E-4
58:30	0.0408
57:30	0.007
56:30	0.0033
63:30	4.0E-4
62:30	5.0E-4
61:30	3.0E-4
60:30	4.0E-4
68:30	0.003
69:30	2.0E-4
70:30	5.0E-4
71:30	0.003
64:30	2.0E-4
65:30	3.0E-4
66:30	2.0E-4
67:30	5.0E-4
76:30	0.0076
77:30	0.0313
78:30	0.0111
79:30	0.0054
72:30	3.0E-4
73:30	0.0017
74:30	7.0E-4
75:30	5.0E-4
85:30	3.0E-4
84:30	0.0055
87:30	1.0E-4
86:30	3.0E-4
81:30	0.0022
80:30	5.0E-4
83:30	0.0483
82:30	2.0E-4
93:30	2.0E-4
92:30	3.0E-4
95:30	0.0013
94:30	6.0E-4
89:30	0.0019
88:30	0.0011
91:30	9.0E-4
90:30	0.0015
100:30	1.0E-4
98:30	1.0E-4
99:30	2.0E-4
96:30	9.0E-4
97:30	0.0245
68:31	0.0095
71:31	0.011
3:31	0.0139
5:31	0.0095
6:31	0.0081
67:31	0.0088
8:31	0.0176
76:31	0.0139
77:31	0.0433
78:31	0.0264
79:31	0.0139
12:31	0.0139
15:31	0.0139
17:31	0.011
16:31	0.0154
84:31	0.0147
19:31	0.0132
18:31	0.0257
81:31	0.0081
83:31	0.0477
23:31	0.0117
24:31	0.0183
95:31	0.0088
26:31	0.011
94:31	0.0103
29:31	0.011
89:31	0.0169
88:31	0.0095
28:31	0.0506
31:31	0.1621
30:31	0.0719
90:31	0.0132
35:31	0.0088
33:31	0.0125
97:31	0.011
46:31	0.0323
47:31	0.022
44:31	0.0242
45:31	0.0132
50:31	0.0103
49:31	0.0095
48:31	0.0198
55:31	0.0169
52:31	0.0088
58:31	0.0433
57:31	0.0183
61:31	0.0139
1:32	0.0036
2:32	0.0018
3:32	0.0033
5:32	0.0051
6:32	0.0023
8:32	0.0147
10:32	0.0016
12:32	0.0041
14:32	0.0021
17:32	0.0208
16:32	0.0094
19:32	0.0035
18:32	0.0247
21:32	0.0018
23:32	0.006
25:32	0.0044
24:32	0.0068
27:32	0.0043
26:32	0.0139
29:32	0.0026
28:32	0.0873
30:32	0.154
35:32	0.0073
32:32	0.2329
33:32	0.0102
39:32	0.0016
36:32	0.005
37:32	0.0015
42:32	0.0014
40:32	0.0028
46:32	0.0087
47:32	0.009
44:32	0.0254
45:32	0.0093
50:32	0.0025
48:32	0.0136
55:32	0.0087
53:32	0.0016
52:32	0.0067
58:32	0.0622
57:32	0.0064
56:32	0.0036
63:32	0.002
68:32	0.0065
69:32	0.0018
71:32	0.0039
67:32	0.0016
76:32	0.028
77:32	0.0391
78:32	0.0116
79:32	0.0069
73:32	0.0098
84:32	0.0073
81:32	0.0046
83:32	0.0471
82:32	0.0015
92:32	0.0015
95:32	0.0018
89:32	0.0035
88:32	0.0029
91:32	0.0039
90:32	0.0045
96:32	0.0029
97:32	0.0088
1:33	0.0022
2:33	8.0E-4
3:33	0.0032
4:33	7.0E-4
5:33	0.0081
6:33	0.0049
7:33	8.0E-4
8:33	0.0315
9:33	0.0015
10:33	0.001
11:33	6.0E-4
12:33	0.0017
13:33	6.0E-4
14:33	0.001
15:33	8.0E-4
17:33	0.0045
16:33	0.0145
19:33	9.0E-4
18:33	0.0291
21:33	6.0E-4
23:33	0.0022
22:33	6.0E-4
25:33	0.0026
24:33	0.0068
27:33	0.0016
26:33	0.0064
29:33	0.0013
28:33	0.0749
31:33	9.0E-4
30:33	0.1058
35:33	0.0026
32:33	0.0041
33:33	0.3453
38:33	7.0E-4
39:33	7.0E-4
36:33	0.0023
37:33	0.0019
43:33	0.0011
41:33	7.0E-4
46:33	0.0102
47:33	0.0058
44:33	0.0119
45:33	0.0036
50:33	7.0E-4
49:33	0.0022
48:33	0.02
55:33	0.0057
54:33	6.0E-4
53:33	7.0E-4
52:33	0.0155
59:33	6.0E-4
58:33	0.0482
57:33	0.0114
56:33	0.0033
63:33	9.0E-4
62:33	0.001
60:33	7.0E-4
68:33	0.0278
69:33	0.0014
70:33	0.001
71:33	0.0032
66:33	8.0E-4
67:33	0.0015
76:33	0.014
77:33	0.0388
78:33	0.0112
79:33	0.0133
73:33	0.002
74:33	0.0017
75:33	9.0E-4
85:33	0.0023
84:33	0.0152
86:33	7.0E-4
81:33	0.003
80:33	9.0E-4
83:33	0.0174
93:33	0.0017
92:33	0.0018
95:33	0.0012
94:33	0.001
89:33	0.0017
88:33	0.0085
91:33	0.0034
90:33	0.0017
96:33	0.0013
97:33	0.0076
34:34	0.4576
83:34	0.0593
97:34	0.0508
8:34	0.0763
77:34	0.0551
28:34	0.1059
30:34	0.1949
1:35	0.0064
3:35	0.0045
5:35	0.0047
6:35	0.0023
7:35	0.0026
8:35	0.0147
12:35	0.0043
14:35	0.0023
15:35	0.0032
17:35	0.0136
16:35	0.0155
19:35	0.0049
18:35	0.0183
21:35	0.0026
23:35	0.0138
25:35	0.004
24:35	0.0111
27:35	0.0057
26:35	0.0145
29:35	0.0034
28:35	0.1116
31:35	0.0026
30:35	0.0984
35:35	0.1784
32:35	0.0123
33:35	0.0111
36:35	0.0051
41:35	0.0026
46:35	0.0185
47:35	0.0072
44:35	0.0204
45:35	0.0104
50:35	0.0036
48:35	0.0268
55:35	0.0102
53:35	0.0038
52:35	0.0051
58:35	0.0682
57:35	0.0077
56:35	0.0032
61:35	0.0026
68:35	0.0106
69:35	0.0032
70:35	0.0026
71:35	0.0045
66:35	0.0034
67:35	0.0038
76:35	0.0168
77:35	0.0519
78:35	0.0206
79:35	0.004
73:35	0.0077
75:35	0.003
84:35	0.0253
81:35	0.0051
83:35	0.0315
92:35	0.0023
95:35	0.0028
89:35	0.0057
88:35	0.0081
91:35	0.0045
90:35	0.006
100:35	0.0028
96:35	0.0032
97:35	0.0089
1:36	0.0058
2:36	0.0032
3:36	0.0099
5:36	0.0051
6:36	0.006
8:36	0.0187
10:36	0.0037
11:36	0.0025
12:36	0.0065
14:36	0.003
15:36	0.003
17:36	0.0093
16:36	0.0102
19:36	0.006
18:36	0.0342
21:36	0.0039
20:36	0.003
23:36	0.0062
25:36	0.0136
24:36	0.0079
27:36	0.0056
26:36	0.0093
29:36	0.0051
28:36	0.0474
30:36	0.1048
35:36	0.0056
32:36	0.0093
33:36	0.0106
38:36	0.0037
39:36	0.0051
36:36	0.2172
37:36	0.003
40:36	0.0025
46:36	0.0106
47:36	0.0148
44:36	0.021
45:36	0.0104
50:36	0.0049
49:36	0.0035
48:36	0.0132
55:36	0.0134
54:36	0.0025
52:36	0.0102
59:36	0.003
58:36	0.0409
57:36	0.0178
56:36	0.006
63:36	0.0039
62:36	0.0037
60:36	0.0065
68:36	0.0086
69:36	0.003
70:36	0.0028
71:36	0.0067
65:36	0.0025
66:36	0.0044
67:36	0.0028
76:36	0.0143
77:36	0.0247
78:36	0.0099
79:36	0.0097
73:36	0.006
74:36	0.0032
75:36	0.0037
84:36	0.0074
81:36	0.0049
83:36	0.037
82:36	0.003
92:36	0.0028
95:36	0.0053
94:36	0.0028
89:36	0.0065
88:36	0.0056
91:36	0.0039
90:36	0.0067
99:36	0.0025
96:36	0.0051
97:36	0.0268
68:37	0.018
1:37	0.0086
71:37	0.0115
3:37	0.0122
5:37	0.0144
6:37	0.0094
76:37	0.0122
8:37	0.0281
77:37	0.0324
78:37	0.0094
10:37	0.0079
79:37	0.0159
73:37	0.0101
74:37	0.013
17:37	0.0151
16:37	0.0195
84:37	0.0173
18:37	0.0281
86:37	0.0079
83:37	0.0317
25:37	0.013
24:37	0.0144
27:37	0.0094
26:37	0.018
89:37	0.0108
88:37	0.0151
28:37	0.0447
91:37	0.0079
30:37	0.0749
32:37	0.0086
33:37	0.0274
36:37	0.0094
37:37	0.2024
97:37	0.0223
46:37	0.0108
47:37	0.013
44:37	0.018
50:37	0.0086
48:37	0.0195
55:37	0.013
52:37	0.0159
59:37	0.0094
58:37	0.0375
57:37	0.0223
56:37	0.013
63:37	0.0094
62:37	0.0086
68:38	0.0042
1:38	0.0038
71:38	0.0045
3:38	0.0084
65:38	0.0419
6:38	0.0073
8:38	0.0185
76:38	0.0126
77:38	0.0255
78:38	0.0056
79:38	0.0042
17:38	0.0066
16:38	0.007
84:38	0.008
19:38	0.0038
18:38	0.0206
81:38	0.0045
83:38	0.0496
25:38	0.0042
24:38	0.0122
95:38	0.0807
26:38	0.0063
28:38	0.0398
30:38	0.0842
33:38	0.0049
38:38	0.2801
39:38	0.0852
36:38	0.0056
97:38	0.0171
46:38	0.0129
47:38	0.007
44:38	0.0168
45:38	0.0217
48:38	0.0101
55:38	0.0052
52:38	0.007
58:38	0.0234
57:38	0.0101
56:38	0.0227
61:38	0.0059
3:39	0.0111
6:39	0.0065
8:39	0.0209
10:39	0.0036
12:39	0.0039
17:39	0.0052
16:39	0.0069
19:39	0.0046
18:39	0.0173
25:39	0.0039
24:39	0.0088
26:39	0.0052
29:39	0.0046
28:39	0.0382
30:39	0.079
32:39	0.0042
33:39	0.0046
38:39	0.0797
39:39	0.2455
36:39	0.0072
46:39	0.0167
47:39	0.0091
44:39	0.018
45:39	0.0251
50:39	0.0042
48:39	0.0098
55:39	0.0059
52:39	0.0082
58:39	0.0245
57:39	0.0111
56:39	0.0157
61:39	0.0069
60:39	0.0039
71:39	0.0052
65:39	0.0284
76:39	0.0098
77:39	0.0261
78:39	0.0088
79:39	0.0049
84:39	0.0095
81:39	0.0052
83:39	0.0483
95:39	0.094
89:39	0.0062
88:39	0.0039
91:39	0.0036
90:39	0.0036
96:39	0.0042
97:39	0.0183
32:40	0.0149
5:40	0.0074
36:40	0.0074
97:40	0.0196
76:40	0.0122
8:40	0.0237
77:40	0.0284
78:40	0.0135
40:40	0.332
46:40	0.0088
44:40	0.027
45:40	0.0203
17:40	0.05
16:40	0.0081
18:40	0.0149
48:40	0.0101
55:40	0.0095
83:40	0.0325
52:40	0.0088
24:40	0.0088
58:40	0.0419
26:40	0.025
28:40	0.0764
30:40	0.1988
71:41	0.014
3:41	0.0152
64:41	0.014
7:41	0.014
67:41	0.0191
8:41	0.0203
77:41	0.0508
9:41	0.0152
78:41	0.0292
79:41	0.0178
17:41	0.0229
16:41	0.0356
84:41	0.0178
19:41	0.0165
18:41	0.0254
83:41	0.0419
24:41	0.0445
95:41	0.0165
26:41	0.0292
29:41	0.014
89:41	0.0216
28:41	0.0432
88:41	0.0165
30:41	0.0546
90:41	0.0152
35:41	0.0152
33:41	0.0165
97:41	0.0178
41:41	0.1182
46:41	0.0292
47:41	0.0241
44:41	0.0152
45:41	0.014
48:41	0.0254
55:41	0.0178
52:41	0.014
58:41	0.0457
57:41	0.0216
32:42	0.0185
3:42	0.0219
97:42	0.0556
42:42	0.2155
8:42	0.0421
77:42	0.0286
78:42	0.0202
47:42	0.0202
44:42	0.0455
45:42	0.032
16:42	0.0185
18:42	0.0354
48:42	0.0202
55:42	0.0202
83:42	0.0471
52:42	0.0404
58:42	0.0354
24:42	0.0185
57:42	0.0253
56:42	0.0236
26:42	0.0269
28:42	0.0572
30:42	0.1313
7:43	0.0163
76:43	0.0178
8:43	0.0178
77:43	0.0505
78:43	0.0342
17:43	0.0163
16:43	0.0282
84:43	0.0386
18:43	0.0357
86:43	0.0178
83:43	0.0342
23:43	0.0163
24:43	0.0178
26:43	0.0178
29:43	0.0163
89:43	0.0208
28:43	0.0639
88:43	0.0446
30:43	0.0624
100:43	0.0208
33:43	0.0312
43:43	0.156
46:43	0.0327
47:43	0.0238
44:43	0.0193
45:43	0.0163
50:43	0.0193
48:43	0.0297
55:43	0.0223
58:43	0.0401
57:43	0.0208
1:44	0.0016
2:44	4.0E-4
3:44	0.0065
4:44	5.0E-4
5:44	0.0013
6:44	0.0025
7:44	3.0E-4
8:44	0.0237
9:44	3.0E-4
10:44	9.0E-4
11:44	6.0E-4
12:44	0.0029
14:44	3.0E-4
15:44	9.0E-4
17:44	0.0064
16:44	0.0096
19:44	0.0025
18:44	0.0482
21:44	0.0015
23:44	0.0018
22:44	6.0E-4
25:44	0.0038
24:44	0.0052
27:44	9.0E-4
26:44	0.0077
29:44	0.0029
28:44	0.0687
31:44	9.0E-4
30:44	0.1535
35:44	0.0027
32:44	0.0058
33:44	0.0068
38:44	0.0014
39:44	0.0016
36:44	0.0026
37:44	7.0E-4
42:44	8.0E-4
43:44	4.0E-4
40:44	0.0011
41:44	3.0E-4
46:44	0.0209
47:44	0.0097
44:44	0.2424
45:44	0.0174
51:44	4.0E-4
50:44	0.002
49:44	5.0E-4
48:44	0.0069
55:44	0.0119
54:44	8.0E-4
53:44	4.0E-4
52:44	0.0084
59:44	4.0E-4
58:44	0.0512
57:44	0.0148
56:44	0.0032
63:44	0.0013
62:44	8.0E-4
61:44	5.0E-4
60:44	7.0E-4
68:44	0.0022
69:44	3.0E-4
70:44	5.0E-4
71:44	0.0043
64:44	4.0E-4
65:44	7.0E-4
66:44	5.0E-4
67:44	9.0E-4
76:44	0.0112
77:44	0.0426
78:44	0.0163
79:44	0.008
72:44	4.0E-4
73:44	0.003
74:44	0.001
75:44	0.0013
84:44	0.006
87:44	5.0E-4
86:44	4.0E-4
81:44	0.0031
80:44	0.0013
83:44	0.0765
82:44	7.0E-4
93:44	5.0E-4
92:44	4.0E-4
95:44	0.0025
94:44	5.0E-4
89:44	0.0031
88:44	0.0011
91:44	6.0E-4
90:44	0.0034
100:44	4.0E-4
99:44	4.0E-4
96:44	0.0015
97:44	0.028
1:45	0.0016
3:45	0.0046
5:45	0.0018
6:45	0.002
7:45	0.001
8:45	0.0169
10:45	0.0014
12:45	0.0044
15:45	0.0011
17:45	0.007
16:45	0.0083
19:45	0.0034
18:45	0.0343
21:45	0.0022
23:45	0.003
22:45	9.0E-4
25:45	0.0038
24:45	0.0074
27:45	0.0017
26:45	0.0076
29:45	0.003
28:45	0.0743
31:45	0.0014
30:45	0.1459
35:45	0.0039
32:45	0.0059
33:45	0.0056
38:45	0.0049
39:45	0.0061
36:45	0.0036
42:45	0.0015
43:45	9.0E-4
40:45	0.0024
41:45	9.0E-4
46:45	0.025
47:45	0.0084
44:45	0.0487
45:45	0.2083
50:45	0.0027
48:45	0.0088
55:45	0.0155
54:45	0.0014
52:45	0.0049
58:45	0.0515
57:45	0.0126
56:45	0.0025
63:45	0.0012
62:45	0.001
61:45	0.0015
60:45	0.0011
68:45	0.0022
70:45	0.001
71:45	0.0033
64:45	0.001
65:45	0.0019
66:45	9.0E-4
67:45	0.0014
76:45	0.0135
77:45	0.0465
78:45	0.0231
79:45	0.005
73:45	0.0029
74:45	0.001
75:45	0.0021
84:45	0.0083
87:45	9.0E-4
86:45	9.0E-4
81:45	0.0032
80:45	0.0016
83:45	0.0608
82:45	0.001
92:45	9.0E-4
95:45	0.0082
94:45	0.001
89:45	0.0041
88:45	0.0018
91:45	0.0014
90:45	0.0041
100:45	9.0E-4
99:45	0.001
96:45	0.0016
97:45	0.0227
1:46	0.0013
3:46	0.0029
5:46	0.0014
6:46	0.0017
7:46	7.0E-4
8:46	0.0138
10:46	7.0E-4
12:46	0.0031
15:46	0.0012
17:46	0.0052
16:46	0.0108
19:46	0.0013
18:46	0.0334
21:46	6.0E-4
23:46	0.003
22:46	4.0E-4
25:46	0.0018
24:46	0.0054
27:46	0.0011
26:46	0.0081
29:46	0.0019
28:46	0.0838
31:46	0.0017
30:46	0.1208
35:46	0.0034
32:46	0.0027
33:46	0.0079
38:46	0.0014
39:46	0.002
36:46	0.0018
37:46	6.0E-4
43:46	9.0E-4
40:46	5.0E-4
41:46	9.0E-4
46:46	0.2541
47:46	0.0085
44:46	0.0284
45:46	0.0122
51:46	6.0E-4
50:46	0.0017
49:46	6.0E-4
48:46	0.0129
55:46	0.0134
54:46	6.0E-4
52:46	0.0058
58:46	0.0613
57:46	0.0122
56:46	0.0017
63:46	7.0E-4
62:46	8.0E-4
61:46	0.001
60:46	0.001
68:46	0.0021
69:46	5.0E-4
70:46	7.0E-4
71:46	0.0019
64:46	4.0E-4
65:46	5.0E-4
66:46	8.0E-4
67:46	0.0012
76:46	0.0081
77:46	0.0546
78:46	0.0629
79:46	0.0084
72:46	4.0E-4
73:46	0.0023
74:46	5.0E-4
75:46	9.0E-4
84:46	0.0119
86:46	7.0E-4
81:46	0.0043
80:46	8.0E-4
83:46	0.0612
93:46	4.0E-4
95:46	0.0023
94:46	0.001
89:46	0.0041
88:46	0.0017
91:46	9.0E-4
90:46	0.0032
100:46	8.0E-4
99:46	7.0E-4
96:46	0.0022
97:46	0.0117
1:47	0.0025
2:47	9.0E-4
3:47	0.0111
4:47	0.001
5:47	0.0022
6:47	0.0039
7:47	9.0E-4
8:47	0.0175
10:47	0.0019
11:47	0.0012
12:47	0.0116
15:47	0.0025
17:47	0.0072
16:47	0.0097
19:47	0.0047
18:47	0.0398
21:47	0.0017
23:47	0.0026
22:47	0.001
25:47	0.0082
24:47	0.0065
27:47	0.0015
26:47	0.0085
29:47	0.004
28:47	0.0484
31:47	0.0025
30:47	0.1061
35:47	0.0029
32:47	0.0061
33:47	0.0098
38:47	0.0017
39:47	0.0024
36:47	0.0054
37:47	0.0015
42:47	0.001
43:47	0.0014
41:47	0.0016
46:47	0.0186
47:47	0.1996
44:47	0.029
45:47	0.009
50:47	0.0073
49:47	0.0017
48:47	0.0106
55:47	0.0107
54:47	0.0027
52:47	0.0153
58:47	0.034
57:47	0.0265
56:47	0.0052
63:47	0.0045
62:47	0.0023
61:47	0.0012
60:47	0.002
68:47	0.0041
69:47	0.001
70:47	0.0012
71:47	0.007
64:47	9.0E-4
66:47	0.0013
67:47	0.0012
76:47	0.0149
77:47	0.0334
78:47	0.0139
79:47	0.0409
72:47	0.0012
73:47	0.0057
74:47	0.0019
75:47	0.0013
84:47	0.0065
81:47	0.0041
80:47	0.0048
83:47	0.0696
82:47	0.0025
93:47	9.0E-4
92:47	9.0E-4
95:47	0.0041
94:47	0.0011
89:47	0.0068
88:47	0.0024
91:47	0.0014
90:47	0.0109
100:47	0.001
98:47	0.0014
99:47	0.0012
96:47	0.0025
97:47	0.0244
1:48	0.0039
2:48	9.0E-4
3:48	0.0036
4:48	8.0E-4
5:48	0.0051
6:48	0.0024
7:48	0.0014
8:48	0.0127
9:48	9.0E-4
10:48	0.0011
11:48	7.0E-4
12:48	0.003
14:48	7.0E-4
15:48	0.0016
17:48	0.0085
16:48	0.0169
19:48	0.0021
18:48	0.0228
21:48	8.0E-4
20:48	7.0E-4
23:48	0.0065
25:48	0.0035
24:48	0.0077
27:48	0.003
26:48	0.0118
29:48	0.0031
28:48	0.1076
31:48	0.0017
30:48	0.1024
35:48	0.0079
32:48	0.0067
33:48	0.0249
38:48	0.0018
39:48	0.0019
36:48	0.0036
37:48	0.0017
42:48	7.0E-4
43:48	0.0012
40:48	9.0E-4
41:48	0.0012
46:48	0.0207
47:48	0.0078
44:48	0.015
45:48	0.0069
50:48	0.0024
49:48	0.0016
48:48	0.224
55:48	0.0107
54:48	9.0E-4
53:48	0.001
52:48	0.0048
59:48	0.001
58:48	0.0622
57:48	0.0096
56:48	0.0024
63:48	0.001
62:48	0.0013
61:48	0.0012
60:48	0.0013
68:48	0.0122
69:48	0.0013
70:48	0.0012
71:48	0.0034
64:48	9.0E-4
65:48	9.0E-4
66:48	0.0016
67:48	0.0027
76:48	0.0173
77:48	0.0516
78:48	0.0186
79:48	0.0075
72:48	9.0E-4
73:48	0.0047
74:48	0.0013
75:48	0.0012
85:48	0.0013
84:48	0.0278
87:48	7.0E-4
86:48	0.0015
81:48	0.0037
80:48	0.001
83:48	0.0293
93:48	0.0015
92:48	0.0014
95:48	0.0023
94:48	0.0016
89:48	0.0041
88:48	0.009
91:48	0.0033
90:48	0.0041
100:48	0.0012
99:48	7.0E-4
96:48	0.0029
97:48	0.009
68:49	0.013
1:49	0.0121
3:49	0.0102
71:49	0.0112
5:49	0.0102
6:49	0.0232
8:49	0.0335
76:49	0.0195
77:49	0.0307
10:49	0.0112
78:49	0.013
79:49	0.0307
73:49	0.0102
15:49	0.0139
17:49	0.0102
16:49	0.0139
84:49	0.0214
18:49	0.0316
81:49	0.0121
83:49	0.0297
24:49	0.0149
27:49	0.0102
94:49	0.0186
26:49	0.0139
28:49	0.0437
31:49	0.0121
30:49	0.052
90:49	0.0112
33:49	0.04
36:49	0.0139
96:49	0.0102
97:49	0.0112
46:49	0.0149
47:49	0.0186
44:49	0.0149
49:49	0.2147
48:49	0.0232
55:49	0.013
52:49	0.0279
58:49	0.0288
57:49	0.0204
63:49	0.0102
1:50	0.0064
3:50	0.0116
5:50	0.0052
6:50	0.0056
7:50	0.0049
8:50	0.0094
10:50	0.0049
12:50	0.0236
15:50	0.0049
17:50	0.0094
16:50	0.0131
19:50	0.0105
18:50	0.0289
23:50	0.0052
25:50	0.0131
24:50	0.012
27:50	0.0045
26:50	0.0127
29:50	0.0097
28:50	0.0371
31:50	0.0052
30:50	0.0649
35:50	0.0064
32:50	0.0075
33:50	0.0052
39:50	0.0049
36:50	0.0079
37:50	0.0045
43:50	0.0049
46:50	0.0169
47:50	0.0322
44:50	0.0266
45:50	0.0127
50:50	0.123
48:50	0.0142
55:50	0.0135
54:50	0.0094
52:50	0.0097
58:50	0.0382
57:50	0.0191
56:50	0.0049
63:50	0.0255
60:50	0.0049
68:50	0.0052
71:50	0.0075
64:50	0.0041
66:50	0.0045
76:50	0.0169
77:50	0.033
78:50	0.0169
79:50	0.0259
72:50	0.0045
73:50	0.0131
84:50	0.0105
86:50	0.0049
81:50	0.0067
80:50	0.0064
83:50	0.042
82:50	0.0124
95:50	0.0075
89:50	0.0116
88:50	0.0071
91:50	0.0041
90:50	0.0274
100:50	0.0045
99:50	0.0045
96:50	0.0052
97:50	0.0184
51:51	0.3309
84:51	0.0404
83:51	0.0551
58:51	0.0625
77:51	0.0515
78:51	0.0404
46:51	0.0551
28:51	0.1507
44:51	0.0551
30:51	0.1581
1:52	0.0022
2:52	8.0E-4
3:52	0.0123
5:52	0.0038
6:52	0.0115
8:52	0.0543
9:52	7.0E-4
10:52	0.0037
11:52	0.0025
12:52	0.0019
17:52	0.0043
16:52	0.0054
19:52	0.0015
18:52	0.0341
21:52	0.0017
20:52	8.0E-4
23:52	0.0016
22:52	0.0013
25:52	0.0033
24:52	0.0035
27:52	9.0E-4
26:52	0.0094
29:52	0.0034
28:52	0.0345
31:52	8.0E-4
30:52	0.1211
35:52	0.0015
32:52	0.0034
33:52	0.0195
38:52	0.0013
39:52	0.0016
36:52	0.0028
37:52	0.0014
42:52	0.0015
40:52	8.0E-4
41:52	7.0E-4
46:52	0.0094
47:52	0.0114
44:52	0.0185
45:52	0.0039
50:52	0.0016
49:52	0.0019
48:52	0.0049
55:52	0.0062
54:52	8.0E-4
53:52	8.0E-4
52:52	0.3256
59:52	7.0E-4
58:52	0.0168
57:52	0.0196
56:52	0.0148
63:52	0.0011
62:52	0.0028
60:52	0.0017
68:52	0.0047
69:52	8.0E-4
70:52	9.0E-4
71:52	0.0146
65:52	0.0012
67:52	9.0E-4
76:52	0.006
77:52	0.0187
78:52	0.0057
79:52	0.0223
72:52	7.0E-4
73:52	0.0018
74:52	0.0032
75:52	0.0016
84:52	0.0049
87:52	0.001
81:52	0.0036
80:52	0.0027
83:52	0.0483
82:52	7.0E-4
93:52	0.0011
92:52	9.0E-4
95:52	0.0034
94:52	0.0012
89:52	0.0021
88:52	0.0015
91:52	0.0014
90:52	0.0022
98:52	0.0022
99:52	8.0E-4
96:52	0.0017
97:52	0.0383
3:53	0.0173
5:53	0.0188
67:53	0.0188
8:53	0.022
76:53	0.022
77:53	0.0487
78:53	0.0188
17:53	0.0471
84:53	0.0173
16:53	0.0251
18:53	0.0345
83:53	0.0408
24:53	0.0377
26:53	0.0392
28:53	0.0691
30:53	0.0942
35:53	0.0283
32:53	0.0204
33:53	0.0204
97:53	0.0188
44:53	0.0235
48:53	0.0251
55:53	0.0235
53:53	0.179
52:53	0.0204
58:53	0.0487
57:53	0.0204
3:54	0.0169
8:54	0.0225
76:54	0.0304
77:54	0.0304
78:54	0.018
79:54	0.027
12:54	0.0349
73:54	0.0146
16:54	0.0124
18:54	0.0293
80:54	0.0146
83:54	0.0315
82:54	0.0169
25:54	0.0169
24:54	0.0203
89:54	0.0135
28:54	0.045
90:54	0.0327
